,Make,Model,Variant,Ex-Showroom_Price,City_Mileage,Cylinders,Highway_Mileage,Drivetrain,Emission_Norm,Fuel_Type,Body_Type,Kerb_Weight,Gears,Ground_Clearance,Power_Steering,Power,Doors,Type,Audiosystem,Aux-in_Compatibility,Boot_Space,Child_Safety_Locks,Number_of_Airbags
881,Maruti Suzuki,Omni,5 Str Bs-Iv,282778,13.0,3.0,14.7,RWD (Rear Wheel Drive),BS IV,Petrol,MPV,785,4,165.0,Electro-Hydraulic,34.7PS@5000rpm,5.0,Manual,Not on offer,Yes,525,Yes,6.0
882,Maruti Suzuki,Omni,E 8 Str Bs-Iv,284485,13.0,3.0,14.7,RWD (Rear Wheel Drive),BS IV,Petrol,MPV,785,4,165.0,Electro-Hydraulic,34.7PS@5000rpm,5.0,Manual,Not on offer,Yes,525,Yes,6.0
883,Maruti Suzuki,Go+,Datsun D,412292,12.8,3.0,17.9,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electro-Hydraulic,68PS@5000rpm,5.0,Manual,Not on offer,Yes,347,Yes,2.0
884,Maruti Suzuki,Go+,Datsun T,552656,12.8,3.0,17.9,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
885,Maruti Suzuki,Go+,Datsun T (O),574448,16.3,3.0,20.0,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
886,Maruti Suzuki,Go+,Datsun A (O),555196,20.62,3.0,20.0,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,Not on offer,Yes,347,Yes,2.0
887,Maruti Suzuki,Go+,Datsun A,500575,20.62,3.0,20.0,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,Not on offer,Yes,347,Yes,2.0
888,Maruti Suzuki,Go+,Datsun T Vdc,593361,12.8,3.0,17.9,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
889,Maruti Suzuki,Go+,Datsun T (O) Vdc,615153,16.3,3.0,20.0,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,68PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
890,Maruti Suzuki,Go+,Datsun T Cvt,658361,12.8,3.0,17.9,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,78PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
891,Maruti Suzuki,Go+,Datsun T (O) Cvt,680153,16.3,3.0,20.0,FWD (Front Wheel Drive),BS IV,Petrol,MPV,785,5,180.0,Electric Power,78PS@5000rpm,5.0,Manual,USB & Aux-in,Yes,347,Yes,2.0
892,Fiat,Punto Evo Pure,1.2L Fire Dynamic,482330,12.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1165,5,195.0,Hydraulic Power,68PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
893,Fiat,Punto Evo Pure,1.3,575947,12.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1173,5,185.0,Electric Power,75 bhp @ 4000 rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,1.0
894,Ford,Figo,Ambiente 1.2 Ti-Vct,523000,12.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1026,5,185.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
895,Ford,Figo,Ambiente 1.5 Tdci,623000,17.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1057,5,185.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
896,Ford,Figo,Titanium 1.2 Ti-Vct,599900,17.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1026,5,185.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,2.0
897,Ford,Figo,Titanium1.5 Tdci,699900,17.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1057,5,185.0,Electric Power,100PS@3750RPM,5.0,Manual,USB & Aux-in,Yes,280,Yes,2.0
898,Ford,Figo,Titanium Blu 1.2 Ti-Vct,664900,17.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,1026,5,185.0,Electric Power,96PS@6500rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,6.0
899,Ford,Figo,Titanium Blu 1.5 Tdci,764900,17.0,4.0,15.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,1057,5,185.0,Electric Power,100PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,280,Yes,6.0
900,Maruti Suzuki,Baleno,1.3 Delta,746621,27.39,4.0,15.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,970,5,170.0,Electric Power,75PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,339,Yes,2.0
